tanggal,suhu_rata,kelembaban,curah_hujan,lama_penyinaran,kec_angin,is_libur_nasional,kuartal,is_weekend,is_awal_bulan,bulan_sin,bulan_cos,is_lebaran,is_natal_tahunbaru,is_musim_panen,lag_1,lag_7,lag_30,rawit_lag_1,rawit_lag_7,roll_std_7,roll_mean_30,roll_std_30,momentum_7,rasio_tren_7_30,volatilitas_14,roll_hujan_30,is_hari_hujan,pct_change_1,pct_change_3,pct_change_7,arah_lag1,arah_lag2,arah_lag3,streak_naik,prop_naik_7,prop_naik_14,is_pasca_covid,harga_cabai_merah,target_h1,target_h3,target_h7,arah_target_h1,arah_target_h3,arah_target_h7,harga_cabai_rawit
2022-02-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,-0.29213483146067415,-0.7640449438202247,-0.3595505617977528,-0.24573378839590443,0.3472222222222222,0.8440951558210837,-0.7398665982555154,-0.45509903100373694,1.3548387096774193,0.34205082569120004,0.7910185045411511,0.0,0.0,0.0,1.1432488479262668,2.1581442335010883,0.0,0.5,0.5,1.0,1.0,0.6666666666666667,1.0,36000.0,36000.0,41500.0,37500.0,0.0,1.0,1.0,34500.0
2022-02-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,-0.29213483146067415,-0.7640449438202247,-0.3595505617977528,-0.24573378839590443,0.3472222222222222,0.6685808685014829,-0.7374037968188811,-0.4364230626610935,1.3548387096774193,0.5631832540192869,0.9645402398874348,0.0,0.0,0.0,0.984952853598015,2.1581442335010883,0.0,0.0,0.5,0.0,1.0,0.6666666666666667,1.0,36000.0,38000.0,41000.0,37500.0,1.0,1.0,1.0,34500.0
2022-02-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,-0.29213483146067415,-0.5617977528089888,-0.3595505617977528,-0.24573378839590443,-0.05555555555555555,0.12649168363781602,-0.734940995382247,-0.4183035700151993,0.7741935483870968,0.7835465260749291,1.0698098332447292,0.0,0.0,0.0,0.0,2.1581442335010883,0.0,0.0,0.0,-1.0,1.0,0.6666666666666667,1.0,38000.0,41500.0,37500.0,42500.0,1.0,0.0,1.0,35000.0
2022-02-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,-0.20224719101123595,-0.47191011235955055,-0.3595505617977528,-0.21843003412969283,0.1388888888888889,-0.015647343709037285,-0.7291944586967671,-0.37190451251587214,0.7741935483870968,0.9363132658946006,1.1733222465032633,0.0,0.0,3.3780165338585686,0.508110599078341,1.3976553131245137,0.5,0.0,0.0,0.0,1.0,0.9999999999999999,1.0,41500.0,41000.0,37500.0,43000.0,0.0,0.0,1.0,33500.0
2022-02-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,-0.0449438202247191,-0.449438202247191,-0.5280898876404494,-0.3003412969283277,0.05555555555555555,0.20058790586660968,-0.7177013853258077,-0.26852164855681665,1.1612903225806452,1.0980983693292048,1.3638260426710889,0.0,0.0,5.600395832449727,1.3973041474654362,1.5559834540644004,0.5,0.5,0.0,1.0,1.0,1.3333333333333333,1.0,41000.0,37500.0,37500.0,43000.0,0.0,0.0,1.0,34000.0
2022-02-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,-0.06741573033707865,-0.29213483146067415,-0.7303370786516854,-0.27303754266211605,-0.25,0.10987241122196162,-0.7008722421754742,-0.16857127991050633,0.6451612903225806,1.2151247190469632,1.355137228417399,0.0,0.0,-0.7325818989090892,1.2702764976958516,1.3707773263336578,-0.5,0.5,0.5,1.0,0.5,1.3333333333333333,1.0,37500.0,37500.0,37500.0,43000.0,0.0,0.0,1.0,33500.0
2022-02-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,-0.2247191011235955,-0.29213483146067415,-0.7303370786516854,-0.3003412969283277,-0.25,0.06408321448409268,-0.682401231400718,-0.13355643948726517,0.1935483870967742,1.1758173103169223,1.2046636886453461,0.0,0.0,-5.190610771538772,-0.12034198399223899,0.2183836426757057,-0.5,-0.5,0.5,0.0,0.0,0.9999999999999999,1.0,37500.0,37500.0,42500.0,46000.0,0.0,1.0,1.0,33000.0
2022-02-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,-0.2247191011235955,-0.29213483146067415,-0.7303370786516854,-0.32764505119453924,-0.25,0.00654637801247289,-0.6639302206259616,-0.10520553495995012,0.1935483870967742,1.1374863483949704,0.9429769053464386,0.0,0.0,0.0,-0.8815412803286874,0.2183836426757057,0.0,-0.5,-0.5,-1.0,0.0,0.9999999999999999,1.0,37500.0,37500.0,43000.0,46000.0,0.0,1.0,1.0,33000.0
2022-02-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,-0.2247191011235955,-0.29213483146067415,-0.7303370786516854,-0.32764505119453924,-0.25,-0.06530805296154407,-0.6454592098512054,-0.08303281227438566,0.1935483870967742,1.1000958953533255,0.5977567912073164,0.0,0.0,0.0,-0.7807553107789136,0.2183836426757057,0.0,0.0,-0.5,-1.0,0.0,0.9999999999999999,1.0,37500.0,42500.0,43000.0,46000.0,1.0,1.0,1.0,33000.0
2022-02-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,-0.2247191011235955,-0.20224719101123595,-0.7303370786516854,-0.32764505119453924,-0.2222222222222222,-0.1558931539187741,-0.6269881990764491,-0.06669094911023284,-0.06451612903225806,1.0636117554745563,0.11309480351105855,0.0,0.0,0.0,0.0,0.2183836426757057,0.0,0.0,0.0,-1.0,0.0,0.9999999999999999,1.0,42500.0,43000.0,43000.0,46000.0,1.0,1.0,1.0,31000.0
2022-02-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,0.0,-0.0449438202247191,-0.7303370786516854,-0.43686006825938567,-0.3055555555555556,0.028181330888498696,-0.600307850179579,-0.002299920990541019,0.12903225806451613,1.0589231723411594,0.014530082810734198,0.0,0.0,8.107239681260559,1.2194654377880176,0.6206693002362152,0.5,0.0,0.0,0.0,0.0,0.9999999999999999,1.0,43000.0,43000.0,46000.0,45000.0,0.0,1.0,1.0,31000.0
2022-02-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,0.02247191011235955,-0.06741573033707865,-0.797752808988764,-0.43686006825938567,-0.2777777777777778,0.14283365308884072,-0.5728065674704973,0.05491439338029735,0.25806451612903225,0.9928323141593507,-0.025493336656591915,0.0,0.0,0.7153446777582823,1.3414119815668202,0.18944123220061188,0.5,0.5,0.0,1.0,0.0,0.9999999999999999,1.0,43000.0,43000.0,46000.0,45000.0,0.0,1.0,1.0,31000.0
2022-02-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,0.02247191011235955,-0.2247191011235955,-0.797752808988764,-0.43686006825938567,-0.3055555555555556,0.2553368588554526,-0.5428424833247817,0.08708912837077117,0.7096774193548387,0.9304192942712846,-0.11795657503064748,0.0,0.0,0.0,1.3414119815668202,0.25566865483985035,0.0,0.5,0.5,1.0,0.0,0.6666666666666667,1.0,43000.0,46000.0,46000.0,45000.0,1.0,1.0,1.0,31000.0
2022-02-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,0.02247191011235955,-0.2247191011235955,-0.797752808988764,-0.43686006825938567,-0.3333333333333333,0.2642008796623087,-0.5128783991790657,0.10609592641153505,0.7096774193548387,0.9362833280748379,-0.09815788481563531,0.0,0.0,0.0,0.1075998915695306,0.768710422218483,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,1.0,46000.0,46000.0,46000.0,52250.0,0.0,0.0,1.0,31000.0
2022-02-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,0.15730337078651685,-0.2247191011235955,-0.6292134831460674,-0.43686006825938567,-0.3333333333333333,0.36849025052555723,-0.47798871216008193,0.14752599545108783,1.096774193548387,0.9815413363286487,0.00896215012732279,0.0,0.0,4.242160298334008,0.6380923802379155,1.1880070161558365,0.5,0.0,0.0,0.0,0.5,0.6666666666666667,1.0,46000.0,46000.0,45000.0,52250.0,0.0,0.0,1.0,31000.0
2022-02-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,0.15730337078651685,-0.2247191011235955,-0.6741573033707865,-0.43686006825938567,-0.3333333333333333,0.2504719288937273,-0.4492560287326831,0.20346166156625925,1.096774193548387,1.0446449334204557,0.04264614818595006,0.0,0.0,0.0,0.6380923802379155,1.1880070161558365,0.0,0.5,0.0,0.0,0.5,0.6666666666666667,1.0,46000.0,46000.0,45000.0,52250.0,0.0,0.0,1.0,31000.0
2022-02-28,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.0,0.0,0.6339745962155611,0.3660254037844388,0.0,0.0,0.0,0.15730337078651685,0.0,-0.6741573033707865,-0.43686006825938567,-0.4444444444444444,-0.20109145650877233,-0.4188814776808618,0.23968085924094235,0.45161290322580644,1.100416758064389,0.016005191482943857,0.0,0.0,0.0,0.6380923802379155,1.1880070161558365,0.0,0.0,0.5,0.0,0.5,0.6666666666666667,1.0,46000.0,45000.0,45000.0,53750.0,0.0,0.0,1.0,31000.0
2022-03-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.15730337078651685,0.02247191011235955,-0.6741573033707865,-0.43686006825938567,-0.4444444444444444,-0.23064560345868979,-0.38850692662904013,0.2636040827856004,0.3870967741935484,1.0666419124665532,0.01816812917707985,0.0,0.0,0.0,0.0,0.4316288467002171,0.0,0.0,0.0,-1.0,0.0,0.3333333333333333,1.0,45000.0,45000.0,52250.0,54000.0,0.0,1.0,1.0,31000.0
2022-03-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.11235955056179775,0.02247191011235955,-0.7191011235955056,-0.43686006825938567,-0.4444444444444444,-0.3041410354496149,-0.3597742432016417,0.266682496296056,0.25806451612903225,1.0131436424507148,0.041759040330731606,0.0,0.0,-1.3218325567272646,-0.19882588659587236,0.2437770894984622,-0.5,0.0,0.0,-1.0,-0.5,0.0,1.0,45000.0,45000.0,52250.0,52750.0,0.0,1.0,1.0,31000.0
2022-03-03,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.0,1.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.11235955056179775,0.02247191011235955,-0.7191011235955056,-0.43686006825938567,-0.4444444444444444,-0.42117094960469964,-0.32939969214982,0.24940007166612355,0.25806451612903225,0.9564855243720867,0.052014967592876146,0.0,0.0,0.0,-0.19882588659587236,0.2437770894984622,0.0,-0.5,0.0,-1.0,-0.5,0.0,1.0,45000.0,52250.0,52250.0,52750.0,1.0,1.0,1.0,31000.0
2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.11235955056179775,0.15730337078651685,-0.7640449438202247,-0.43686006825938567,-0.4444444444444444,-0.6455825349786264,-0.2990251410979987,0.22014465003051517,-0.12903225806451613,0.901685872932565,-0.05283865017572719,0.0,0.0,0.0,-0.19882588659587236,0.2437770894984622,0.0,0.0,-0.5,-1.0,-0.5,0.0,1.0,52250.0,52250.0,53750.0,52750.0,0.0,1.0,1.0,27500.0
2022-03-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,1.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.43820224719101125,0.15730337078651685,-0.7191011235955056,-0.6279863481228669,-0.4444444444444444,0.15602771527539083,-0.2551051821446894,0.24294569181685857,0.8064516129032258,0.8802631640464443,0.059011083335169856,0.0,0.0,9.796247948189851,1.4735207373271892,0.7121205739425176,0.5,0.0,0.0,0.0,-0.5,0.3333333333333333,1.0,52250.0,52250.0,54000.0,52750.0,0.0,1.0,1.0,27500.0
2022-03-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,1.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.43820224719101125,0.15730337078651685,-0.7640449438202247,-0.6279863481228669,-0.4444444444444444,0.45584456873758034,-0.2128270908158027,0.25482873878048967,0.8064516129032258,0.8642818790352489,0.05254810604707419,0.0,0.0,0.0,1.4735207373271892,0.7121205739425176,0.0,0.5,0.0,0.0,-0.5,0.3333333333333333,1.0,52250.0,53750.0,52750.0,52750.0,1.0,1.0,1.0,27500.0
2022-03-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.43820224719101125,0.15730337078651685,-0.7640449438202247,-0.6279863481228669,-0.4444444444444444,0.6056972415329664,-0.16890713186249345,0.2296887636041069,0.8064516129032258,0.8446195752460637,-0.05765866741316623,0.0,0.0,0.0,1.4735207373271892,0.7121205739425176,0.0,0.0,0.5,0.0,-0.5,0.3333333333333333,1.0,53750.0,54000.0,52750.0,49000.0,1.0,0.0,0.0,28000.0
2022-03-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.5056179775280899,0.11235955056179775,-0.7640449438202247,-0.6006825938566553,-0.4444444444444444,0.7422317605108192,-0.12252437147254966,0.19772207321780053,1.1290322580645162,0.8422830237738937,0.033017353096284764,0.0,0.0,1.745577921802509,0.26256432871033814,0.8830295116887213,0.5,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,54000.0,52750.0,52750.0,47500.0,0.0,0.0,0.0,28000.0
2022-03-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.5168539325842697,0.11235955056179775,-0.5617977528089888,-0.6006825938566553,-0.4444444444444444,0.669759058278704,-0.0757311441765004,0.13932853712833132,1.1612903225806452,0.8576154322798384,0.08351364434615063,0.0,0.0,0.28281068655560687,0.30632505016206246,1.0482414848433854,0.5,0.5,0.0,1.0,0.5,0.3333333333333333,1.0,52750.0,52750.0,52750.0,47500.0,0.0,0.0,0.0,27500.0
2022-03-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.4606741573033708,0.11235955056179775,-0.47191011235955055,-0.6279863481228669,-0.4444444444444444,0.3366936744576202,-0.03837865572088238,0.11066478522810543,1.0,0.8776391298460147,0.04908397314222964,0.0,0.0,-1.4075068891077358,0.08752144290344671,0.902652389726249,-0.5,0.5,0.5,1.0,0.5,0.3333333333333333,1.0,52750.0,52750.0,52750.0,47500.0,0.0,0.0,0.0,27500.0
2022-03-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.4606741573033708,0.43820224719101125,-0.449438202247191,-0.6279863481228669,-0.6388888888888888,-0.5681750640070744,-0.004309902514109441,0.09048297090630353,0.06451612903225806,0.9050980384432631,-0.024519707924128685,0.0,0.0,0.0,-0.17015796806344485,0.902652389726249,0.0,-0.5,0.5,0.0,0.5,0.3333333333333333,1.0,52750.0,52750.0,49000.0,48500.0,0.0,0.0,0.0,27500.0
2022-03-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.4606741573033708,0.43820224719101125,-0.29213483146067415,-0.6279863481228669,-0.6388888888888888,-0.5860486770656864,0.02893791688045187,0.06033029782231272,0.06451612903225806,0.8309882079549883,-0.03880823962025406,0.0,0.0,0.0,-0.21171274961597525,0.0501550949685833,0.0,0.0,-0.5,-1.0,0.0,0.0,1.0,52750.0,52750.0,47500.0,48500.0,0.0,0.0,0.0,27500.0
2022-03-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.4606741573033708,0.43820224719101125,-0.29213483146067415,-0.6279863481228669,-0.6388888888888888,-0.6088528902089014,0.05643919958953321,0.05716282408119061,0.06451612903225806,0.7725836818320152,-0.07220549250123745,0.0,0.0,0.0,0.0,0.0501550949685833,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,52750.0,49000.0,47500.0,48500.0,0.0,0.0,0.0,27500.0
2022-03-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.4606741573033708,0.5056179775280899,-0.29213483146067415,-0.6279863481228669,-0.6111111111111112,-0.638151656050712,0.08394048229861491,0.04301869544111548,-0.12903225806451613,0.7156164755438409,-0.12540301385374958,0.0,0.0,0.0,0.0,0.0501550949685833,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,49000.0,47500.0,47500.0,48000.0,0.0,0.0,0.0,28000.0
2022-03-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.29213483146067415,0.5168539325842697,-0.29213483146067415,-0.6006825938566553,-0.6111111111111112,-0.24485514982170833,0.10528476141611118,-0.005221441058633546,-0.6451612903225806,0.6020221811473898,-0.19212192580552998,0.0,0.0,-4.322580398776363,-0.6501889182519048,-0.4631764700470771,-0.5,0.0,0.0,-1.0,-0.5,0.0,1.0,47500.0,47500.0,48500.0,46000.0,0.0,1.0,0.0,28000.0
2022-03-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.2247191011235955,0.4606741573033708,-0.20224719101123595,-0.6006825938566553,-0.6388888888888888,0.015626427233375723,0.12416623909697291,-0.06653007747848849,-0.6774193548387096,0.4721128112991324,-0.27592926597442974,0.0,0.0,-1.8613560492690084,-0.9102644855526676,-0.6308860788409263,-0.5,-0.5,0.0,-1.0,-1.0,0.0,1.0,47500.0,47500.0,48500.0,45500.0,0.0,1.0,0.0,28000.0
2022-03-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.2247191011235955,0.4606741573033708,-0.0449438202247191,-0.6006825938566553,-0.6388888888888888,0.15135139020099955,0.13976398152898956,-0.11139178311385994,-0.6774193548387096,0.3680237687364193,-0.37068240234513794,0.0,0.0,0.0,-0.9102644855526676,-0.5216367578604526,0.0,-0.5,-0.5,-1.0,-1.0,0.0,1.0,47500.0,48500.0,48500.0,43750.0,1.0,1.0,0.0,28000.0
2022-03-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.2247191011235955,0.4606741573033708,-0.06741573033707865,-0.6006825938566553,-0.6388888888888888,0.17909158439632292,0.14961518727552625,-0.12843985607799766,-0.6774193548387096,0.2770421107328778,-0.4808496881028122,0.0,0.0,0.0,-0.2799793096962289,-0.5216367578604526,0.0,0.0,-0.5,-1.0,-1.0,0.0,1.0,48500.0,48500.0,48000.0,40250.0,0.0,0.0,0.0,27250.0
2022-03-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.2696629213483146,0.4606741573033708,-0.2247191011235955,-0.6416382252559727,-0.6388888888888888,0.07405103615498497,0.1619291944586971,-0.14986185002823807,-0.5483870967741935,0.1952868446085304,-0.4468775019609082,0.0,0.0,1.2800904759885137,0.19254717438758237,-0.4222773754108428,0.5,0.0,0.0,0.0,-0.5,0.0,1.0,48500.0,48500.0,46000.0,40250.0,0.0,0.0,0.0,27250.0
2022-03-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.732050807568877,1.793007356604921e-16,0.0,0.0,0.0,0.2696629213483146,0.4606741573033708,-0.2247191011235955,-0.6416382252559727,-0.6388888888888888,-0.12907572600443534,0.17998973832734758,-0.21485010090809306,-0.5483870967741935,0.10322251646899276,-0.4223716946626298,0.0,0.0,0.0,0.19254717438758237,-0.4222773754108428,0.0,0.5,0.0,0.0,-0.5,0.0,1.0,48500.0,48000.0,45500.0,40250.0,0.0,0.0,0.0,27250.0
